Band,Lyrics,Song,Test_Artist
Soul Brothers,"If you need a little lovin'
Call on me all right
If you want a little huggin'
Call on me baby, mmmmmm
Oh I'll be right here at home

All you got to do is
Pick up your telephone
And dial 634-5789
(What's my number)
634-5789

If you need a little huggin'
Call on me
That's all you got to do now
If you want some kissin'
Call on me baby, all right 
No more lonely nights
Will you be alone

All you got to do is
Pick up your telephone 
And dial 634-5789
(What's my number)
634-5789

Oh I'll be right there
Just as soon as I can
And if I be a little bit late now
I hope that you'll understand 
Oh yeah all right 
Mmmmmmmm

If you need a little lovin'
Call on me
Lord have mercy 
If you want some kissin'
Call on me baby 
That's all you got to do now
No more lonely nights 
Will you be alone

All you got to do is
Pick up your telephone 
And dial 634-5789
(What's my number)
634-5789

Call me on the telephone
634-5789
No more will you be alone
634-5789
(What's my number) 634-5789
(That's my number) 634-5789",6345789,0
Frank Sinatra,"Now this could only happen to a guy like me
And only happen in a town like this
So may I say to each of you most gratefully
As I throw each one of you a kiss

This is my kind of town, Chicago is
My kind of town, Chicago is
My kind of people too
People who smile at you

And each time I roam, Chicago is
Calling me home, Chicago is
Why I just grin like a clown
It's my kind of town

My kind of town, Chicago is
My kind of town, Chicago is
My kind of razzmatazz
And it has, all that jazz

And each time I leave, Chicago is
Tuggin' my sleeve, Chicago is
The Wrigley building, Chicago is
The union stockyard, Chicago is
One town that won't let you down
It's my kind of town",My Kind of Town,0
Bobby Ryder,"Each time I look at you is like the first time
Each time you're near me the thrill is new
And there is nothing that I wouldn't do for
The rare delight of the sight of you for

The more I see you, the more I want you
Somehow this feeling just grows and grows
With every sigh I become more mad about you
More lost without you and so it goes

Can you imagine how much I love you?
The more I see you as years go by
I know the only one for me can only be you
My arms won't free you, my heart won't try

I know the only one for me can only be you
My arms won't free you, my heart won't try",The More I See You,0
Cage9,"This pressing uncertainty
Unstable, our chemistry
Mere mortals, our fate we see
Resisting, kicking, screaming
Consuming, on time we feed
'Till nothing remains to bleed

But we're still alive, alive 

We're willing, we're able but
We've broken our halos
'Til darkness entombs us
Will no one exhume us?

'Cause we're still alive, alive, alive

And all that we've saved for
And all that we've prayed for is
Wasting, wasting away, away, away",Wasting Away,0
Frenzal Rhomb,"I've been living on a quarter of speed
And I don't want to die, damn near drown in a pile of sick,
No I don't want to die, smashed up face in a parking lot
Fucked up head from too much pot
Gotta run away

Come down hard in the light of day, I know the reason why
Self-centred fuck faced son of a bitch
Not cool to live a lie, lets go out in the sity tonight,
Making a scene then doing it twice,
Gotta run away

Time runs out at the best of times
Can't go back to the end of the line
Gotta run away",Had Enough,0
Simian Mobile Disco,"Baby baby baby I don't want to
Ever give you the wrong idea
Call me up we'll hang out
I'm down for whatever
Tell me am I making myself clear?

Love can be a meaningless emotion
Pretty words that we're obliged say
Rest assured I wont ask for your complete devotion
Lets not let our hearts get in the way

Finally
The weight is off our shoulders
Play for keeps
Until the night is over

Now you know of my cruel intentions
I can play a hard game I'll admit
So it goes
We both know
You're worthy of my affection
You're not the one who I'll spend my life with

Call me up, we'll hang out
Call me up, we'll hang out
I'm down for whatever

Finally
The weight is off our shoulders
Play for keeps
Until the night is over

Call me up, we'll hang out
Call me up, we'll hang out
Call me up, we'll hang out
I'm down for whatever

Call me up, we'll hang out
(Finally)
Call me up, we'll hang out
Call me up, we'll hang out
(Finally)
I'm down for whatever
Until the night is over

Call me up, we'll hang out
I'm down for whatever 
Call me up, we'll hang out
I'm down for whatever 
Call me up, we'll hang out
I'm down for whatever 
Call me up, we'll hang out
I'm down for whatever",Cruel Intentions,0
Foster & Allen,"Somewhere, my love there will be songs to sing
Although the snow covers the hope of spring
Somewhere a hill blossoms in green and gold
And there are dreams all that your heart can hold

Someday we'll meet again my love
Someday whenever the spring breaks through

You'll come to me out of the long ago
Warm as the wind, soft as the kiss of snow
Lara my own, think of me now and then
God speed my love till you are mine again

You'll come to me out of the long ago
Warm as the wind soft as the kiss of snow
Till then my sweet think of me now and then
God speed my love 'til you are mine again",Somehwere My Love,0
Alice Cooper,"When I was 10, fell out of bed
Got three stitches in my head
It hurt like hell
I saw the blood, I felt the pain
I'd like to feel it once again
'Cause I don't feel it

Then I got stung, right on the face
I screamed and ran around the place
It hurt like hell
I swoll right up, I burned for days
I'd like to feel it once again

'Cause when you touch me
When you hold me
When you kiss me
I don't feel anything
When you touch me
When you hold me
When you kiss me
It's just like Novocaine

I remember every cut and scrape
I've been numb so long
Something's wrong
So I'll take anything

I slap my face, I pull my hair
Just to see if something's there
It should hurt like hell
I miss the pinch, I miss the pain
That shock sensation in my brain

'Cause when you touch me
When you hold me
When you kiss me
I don't feel anything
When you touch me
When you hold me
When you kiss me
I don't feel anything

When you touch me (when you touch me)
When you hold me (when you hold me)
When you kiss me
I don't feel it
When you touch me (when you touch me)
When you hold me (when you hold me)
When you kiss me
It's just like Novocaine
I don't feel anything
I don't feel it 
I don't feel it
I don't feel it
Well, I don't feel it
No, I don't feel it
I don't feel it",Novocaine,0
Ashanti,"[Speaking]
I got somebody all that,he just got me feeling crazy he really really did his than, 
I think I fell in love again

[Chorus]
You came into my world and taught me things
And I can't lie 'cause boy you did your thang
Feel like I'm floating wen I hear your name
I think you made me fall in love again

I know it could be done like this
A simple touch could feel just like a kiss
And when you put your hands in certain places
Boy I can't help but make them silly faces
'cause what you doing to me should be a sin
It feels so good that I can barely hold it in

[Chorus]
You came into my world and taught me things
And I can't lie 'cause boy you did your thang
Feel like I'm floating wen I hear your name
I think you made me fall in love again

I love to feel your heartbeat next to mine
It always seems to heat me up inside
Its crazy how we work up such a sweat
And I ain't never had it better ever since
'Cause what you doing to me should be a sin
It feels so good that I can barely hold it in, boy you

[Chorus]

You stay on my mind
Boy I just can't find the one to do them things that you do
Ever since you came into my life

[Chorus]",Love Again,0
Freddie Jones,"Hmm Huh Hoo hoo hey baby
I'm looking for you 
Drifting on a memory 
Ain't no place I'd rather be 
Than with you, loving you 
Day will make a way for night 
All we'll need is candlelight 
And a song soft and long, well 
Glad to be here alone 
With a lover unlike no other 
Safe to see a new horizon 
Slowly coming into view 

I wanna be living for the love of you 
All that I'm giving is for the love of you 

Lovely as a ray of sun 
That touches me when the morning comes 
Feels good to me, my love and me 
Smoother than a gentle breeze 
Flowing through my mind with ease 
Soft as can be well when you're loving me 
Love to be Riding the waves of your love 
Enchanted with your touch It seems to me 
We can sail together in and out of mystery 

I wanna be living for the love of you 
All that I'm giving is for the love of you 

Paradise I have within 
Can't feel insecure again 
You're the key and this I see 
Now and then I lose my way 
Using words to try and say 
What I feel yeah love is real 
Ooh I might as well 
Sign my name on a card 
Which could say it better 
Time will tell 
'Cause it seems that I've done 
Just about all that I can do do do 

I wanna be living for the love of you 
All that I'm giving is for the love of you",For The Love Of You,0
King Crimson,(Instrumental),Discipline,0
Vico C,"E-D-D-I-E 
Y no olvides la ""D"" 
V-I-C-O 
Y no olvides la ""C"" 
E-D-D-I-E 
Y no olvides la ""D"" 
V-I-C-O 
Oh 

Abrele paso por que mas duro las mete
El tatarabuelo papa repartiento fuerte 
Con mis letras fogoneo 
Lo que un tiempo me trage metadona 
Ahora escupo pero en liriqueo 
Que tu te crees que yo me voa quitar (Contesta) 
Que tu te crees que yo me voa a rajar (Contesta) 
Que tu te crees que no la voa montar
Pues aguanta esta basuca que la voy a esperar, Ja

Yo no tengo dineral 
Lo que tengo, lo tengo y ya 
Eso si, un letra bien acepilla 
Sacapuntas, a cualquiera se lo unta 
Sin complejos con los dientes mas virao's que nunca 
Raperos huyen cuando agarro la libreta 
Guillaos de fifty y no llegan ni a peceta
Roncando que si pido que si flauta 
Pero cada vez que me salgo se les cai la pauta 

Cada vez que me acerco se escaman 
(Esto es pa' que vean que no todo lo que vende es sexo) 
Cada vez que me acerco se escaman 
(Yo sigo en la mia y cuidandome de los sahuesos) 

Habla lengua calva (je,ja) 
Y el derecho que tu tienes 
Yo lo tengo pa' decir lo que me salga 
Mas negocio que sentimiento 
Y digo la verdad hasta cuando miento 
Estoy seguro no me preocupo por mi futuro 
Queda mucho por mi disco duro 
Base y fundamento palabras compenso 
Tirandome y cuidandome de los sahuesos 

De que tu eres vieja guardia ese es un mito 
Si cuando yo empece todavia tu jugabas con baqueritos 
Y no lo niegues nene que me agito 
Asi hasta que yo puse el fundamntoi en tu coquito 
Vengas cuandso vengas con lo que vengas 
Si te guillas te pueden fijar como rebenda 
A cada corrupto le llega su montana, pana 
No hagas que te tumben las canas 

Cada vez que me acerco se escaman 
(Esto es pa' que vean que no todo lo que vende es sexo) 
Cada vez que me acerco se escaman 
(Yo sigo en la mia y cuidandome de los sahuesos) 

Si a mi hubo un tiempo que no me tumbo ni la manteca 
Mucho menos me tumba la envidia ni la feca 
Ahora con el e-d-d hago la dupleta 
El duo que la tiene mas pesao so' respeta 
Dando pela, acapela 
Con el fango de la calle bien pegao en mi suela 
Desde los tiempos de pinpinela 
Dando tu tovia con mi propia escuela 

Pa' trabajar conmigo consiguelo cashimiro 
Yo no fio cuadrame to y despues los tiro 
Vamo'a olvidarnos de los peces de colores 
Mis hijas no se alimentan de favores 
Lo mio anda le meto como un Mazda 
Mientras que muchos solo buscan propagandas 
Ninguno puede con mi saranana
Pana, tumbando lacasa por la ventana 

Cada vez que me acerco se escaman 
(Esto es pa' que vean que no todo lo que vende es sexo) 
Cada vez que me acerco se escaman 
(Yo sigo en la mia y cuidandome de los sahuesos)",Se Escaman,0
Adrienne Pauly,"J´ai dans ma tête un genre de méchant cafard
Qui me nargue, il est bête avec son gros pétard
Moi, je lui foutrais bien un poing
Ah, si j´en avais un sous la main!

J´ouvre mes mains, mais dans mes mains y a rien
Juste une sale bête : le méchant cafard
Qui me nargue, il est bête avec son gros cigare
J´ouvre mes mains mais dans mes mains sans poing
C´est juste un gros poil, je le crains

J´ai dans mon ventre un méchant trou noir
Qui me flingue, ça m´enchante
Je tombe comme un gros lard

Ah, si j´en avais sous la main!
La la la la la la la
Je remettrais pas à demain
La la la la la la la

Ah, si j´étais un peu malin!
Je m´allongerais une bonne fois
J´ai dans mon antre un méchant rasoir
Qui me drague, ça me hante
Avec son air de star

Ah, si j´pouvais me découper!
La la la la la la la
La main, la tête je le ferais
La la la la la la la

Ah, si je pouvais me dérouiller!
Je le ferais, je le ferais
J´ai dans la tête un genre de chansonnette
Qui veut pas, elle m´embête avec ses mots en retard
Qui me tourne la tête, ça me fout en pétard

Ah, si je pouvais trouver une fin!
La la la la la la la
Mais ça se commande pas une fin
La la la la la la la

Ah, si je pouvais la rêver!
La trouver sur mon oreiller
Entre deux pétards, ça m´a tuée
Entre deux cafards, je vais me coucher

Très allongée dans mes beaux draps
Le roi du pyjama le roi
Cauchemar requin sous les coussins
Sarabande des affreux cousins

Ah, si je pouvais trouver une fin!
Ouais ouais
Mais ça se commande pas une fin
Ouais ouais

Ah, si j´étais un peu malin!
Ouais ouais
Ah, si j´en avais sous la main!
Ouais

Cafard, cafard
C´est moi ton cafard
Cafard, cafard du soir

Cafard, cafard
Va-t-en le cafard!
Cafard, cafard",MĂŠchant Cafard,0
Alejandro Sanz,"Amiga mía, lo sé, sólo vives por él
Que lo sabe también, pero él no te ve
Como yo, suplicarte a mi boca que diga
Que me confesado entre copas
Que es con tu piel con quien sueña de noche
Y que enloqueces con cada botón que
Te desabrochas pensando en su manos
Él no te ha visto temblar, esperando
Una palabra, algún gesto un abrazo
Él no te ve como yo suspirando
Con los ojitos abiertos de par en par
Escucharme nombrarle.
!Ay, amiga mía! lo sé y él también

Amiga mía, no sé qué decir
Ni qué hacer para verte feliz
Ojala pudiera mandar en el alma o en la libertad
Que es lo que a él le haré falta
Llenarte los bolsillos de guerras ganadas
De sueños e ilusiones renovadas
Yo quiero regalarte una poesía
Tú piensas que estoy dando las noticias

Amiga mía, ojala algún día escuchando mi canción
De pronto, entiendas que nunca quise fue contar tu historia
Porque pudiera resultar conmovedora
Pero, perdona, amiga mía
No es inteligencia mi sabiduría
Esta es mi manera de decir las cosas
No es que sea mi trabajo, es que es mi idioma

Amiga mía, princesa de un cuento infinito
Amiga mía, tan sólo pretendo que cuentes conmigo
Amiga mía, a ver si uno de estos días
Por fin aprendo a hablar
Sin tener que dar tantos rodeos
Que toda esta historia me importa
Porque eres mi amiga

Amiga mía, lo sé, sólo vives por él
Que lo sabe también, pero él no te ve
Como yo, suplicarte a mi boca que diga
Que me confesado entre copas
Que es con tu piel con quien sueña de noche 

Amiga mía, no sé qué decir
Ni qué hacer para verte feliz
Ojalá pudiera mandar en el alma o en la libertad
Que es lo que a él le haré falta
Llenarte los bolsillos de guerras ganadas
De sueños e ilusiones renovadas
Yo quiero regalarte una poesía
Tú piensas que estoy dando las noticias

Amiga mía, princesa de un cuento infinito
Amiga mía, tan sólo prentendo que cuentes conmigo
Amiga mía, a ver si uno de estos días
Por fin aprendo a hablar
Sin tener que dar tantos rodeos
Que toda esta historia me importa
Porque eres mi amiga
Amiga mía princesa de un cuento infinito
Amiga mía, tan sólo prentendo que cuentes conmigo",Amiga Mia [Videoclip][*],0
Eddie Santiago,"Hoy he pensado no vivir más cosido a tu vestido
Soy convencido de que tu cuerpo sólo busca variedad
Quieres amar bordadas con blancas cortinas de inocencia
Quieres saltar de brazo en brazo como es negra tu conciencia

Para que vuelves, si fuiste ciega frente a todo mi tormento
Es imposible que puedas darte a un sólo hombre mucho tiempo
Para que vuelves, tú necesitas siempre besos diferentes
Cambias de cama por cada sol que a fin de noche sea naciente

Hoy he pensado no vivir más cosido a tu vestido
Hoy convencido de que tu cuerpo sólo busca variedad
Quieres brindar tu cruel deseo a los demás por temporada
Luego volar, por alcanzarte muchos se rompen sus alas

Para que vuelves, si fuiste ciega frente a todo mi tormento
Es imposible que puedas darte a un sólo hombre mucho tiempo
Para que vuelves, tú necesitas siempre besos diferentes
Cambias de cama por cada sol que a fin de noche sea naciente

Cambias de cama por cada sol que a fin de noche sea naciente
Cambias de cama por cada sol que a fin de noche sea naciente

Para que vuelves
Si en ti no está la seriedad amando
Para que vuelves
Buscas para tu cuerpo variedad

Para que vuelves
Tú necesitas besos diferentes
Para que vuelves
Quítate de mi vida, vete ya

Para que vuelves
Dime porque quiero saber
Para que vuelves
No puedes dar tu amor a un sólo hombre

Para que vuelves
Fuiste ciega frente a todo mi tormento
Para que vuelves
Para que vuelves, para que vuelves

",Para Que Vuelves,0
Cage the Elephant,"Baby, you should know by now that I’m right for you
But every time I step to you, you change your tune
Sweet wheel of death keeps us holding our breath
I step to the right, you move to the left
And there's no one else I'd rather die to myself

Oh why won't you make up your mind?
I think I must confess, I'm starting to unwind
I've been tripping over you
So tell me something new
Take it or leave it

Maybe I should pack my things and move on
Maybe I'm fooling myself and you're already gone
Watching the flames wither and fade
Trying to make sense of the look on your face
I'm down on my knees just praying that I can hold on

Oh why won't you make up your mind?
I think I must confess, I'm learning to unwind
I've been tripping over you
So tell me something new
Take it or leave it

Baby, please
Oh baby, please
Stay with me
Or cut me free
It’s killing me

Oh why won't you make up your mind?
I think I must confess, I'm learning to unwind
I've been tripping over you
So tell me something new
Take it or leave it
Take it or leave it",Take It or Leave It [Unpeeled],0
Kate Ryan,"You can't imagine
How it's so true
That we all need somebody
Someone like you

But lately I've been feelin' so confused
I'm not thinkin' about tomorrow
or what the heck I'm gonna do

'Cause I still love you
You know that it's true
Yea I still love you
I believe we'll make it through

Another day in paradise
Where dreams are made
And worlds collide
Another day in paradise
Forever lost in time

Another day in paradise
We're not afraid
We don't think twice
Let's put the rest out of our minds
And leave it for another day

Another day 
Another day 
Another day 

I need a lover
I need a friend
Yeah we all need a lot of things
I know we should have said

But in a moment life can fall away
And that's why I'll keep believin'
There'll be another day

'Cause I still love you
You know that it's true
Yea I still love you
'Cause I believe we'll make it through

Another day in paradise
Where dreams are made
And worlds collide
Another day in paradise
Forever lost in time",Another Day,0
B.B. King,"We've met before
In the same room of my imagination
And it gets so hard to deal with
Out strike temptation, yes it does
Yesterday in my mind
You were here but now we've parted
You need to come on back
And finish what we started, oh baby

I need to know
Who are you
And where did you come from
(where did you come from, baby)
Who are you gonna give yourself to
And what are your plans

Tell me, baby
(I've really got to know now)
Who are you
And where are you going
Will you give yourself to me

Or some other man
I got to know, baby
You started what I thought
You intended to finish
You were right here yesterday
But today you vanished
When I woke up something told me

That I had been used
But I liked it
And when I couldn't find you
Lord, it gave me the blues
Now I really need to know
Who are you
And where did you come from
(and where did you come from, baby)
Who are you gonna give yourself to
Baby, what are your plans

Tell me, girl
Who are you
And where are we going
Will you give yourself to me
Or some other man, baby
Who are you, baby, who are you
Who are you, baby, who are you
I'd really like to know about you, baby

Who are you, baby
Where are we going
Where did you come from, baby",Who Are You,0
Willie Nelson,"Corrine Corrina, where you been so long?
Corrine Corrina, where you been so long?
Ain't been no lovin' since you been gone
I love Corrina, tell the world I do
I love Corrina, tell the world I do
",Corrine Corrina,0
Gal Costa,"Que menina é aquela 
Que entrou na roda agora 
Eu quero falar com ela 
Ninguém sabe onde ela mora 
Por ela bate o pandeiro 
Por ela canta a viola 
Enquanto ela está sambando 
Ninguém mais entra na roda 
Enquanto ela samba 
As outras ficam do lado de fora 
E quando ela pára 
O samba se acaba na mesma hora 
Valha-me Deus! Se ela pára o samba 
E vai-se embora 
Eu quero falar com ela 
Ninguém sabe onde ela mora 
Ninguém sabe sua janela 
Ninguém sabe sua porta 
Quem sabe se ela é donzela 
Quem sabe se ela namora 
E depois o samba acaba 
E ela fica na memória 
Por ela bate o meu peito 
Por ela a viola chora 
Que menina é aquela 
Que entrou na roda agora 
Ninguém sabe nessa terra 
Me contar a sua história 
Que menina é aquela 
Que entrou na roda agora 
Ela tem um remelexo 
Que valha-me Deus! Nossa Senhora!",Remelexo (Shake),0
Alex Aiono,"I'm tired of being what you want me to be
Feeling so faithless, lost under the surface
I don't know what you're expecting of me
Put under the pressure of walking in your shoes
Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow

I've become so numb, I can't feel you there
Become so tired, so much more aware
By becoming this all I want to do
Is be more like me and be less like you

Can't you see that you're smothering me?
Holding too tightly, afraid to lose control
'Cause everything that you thought I would be
Has fallen apart right in front of you
Caught in the undertow, just caught in the undertow
Every step that I take is another mistake to you
Caught in the undertow, just caught in the undertow
And every second I waste is more than I can take!

I've become so numb, I can't feel you there
Become so tired, so much more aware
By becoming this all I want to do
Is be more like me and be less like you

And I know I may end up failing too
But I know you were just like me with someone disappointed in you

I've become so numb, I can't feel you there
Become so tired, so much more aware
By becoming this all I want to do
Is be more like me and be less like you

I've become so numb, I can't feel you there
I'm tired of being what you want me to be
I've become so numb, I can't feel you there
I'm tired of being what you want me to be",One Dance/Hasta el Amanecer [Mashup],0
Gareth Gates,"Can you hear the music playing?
Can you feel the rhythm swaying?
This is the sound of dreams come true
And I can promise you that

You are the one and only and I'm the lost and lonely
We are the perfect dream come true
And I can promise you that
I hear a silly love song in my heart

It happens every time when I see you
It happens every time when I think of you
It happens every time, always magic when we meet
Baby, down on Dream Street

Let me take you by the hand and
Walk you down my hometown streets, girl
You make me feel I'm so alive
Oh, I promise you that
I hear a silly, love song in my heart

It happens every time when I see you
It happens every time when I think of you
It happens every time, always magic when we meet
Baby, down on Dream Street, oh
It happens every time, always magic when we meet

When I close my eyes, there's angels all around
(Singing a love song)
Oh, it happens every time when I see you, yeah
Oh, it happens every time

It happens every time when I see you
It happens every time when I think of you
It happens every time, always magic when we meet
Baby, down on Dream Street

When I see you, oh
It happens every time, always magic when we meet
Baby, down on Dream Street

",Club Hoppin',0
Sinergy,"Fantastic! Galactic! Dominion!

Beyond the sacred realm of common thought
Lies a paradise, wicked to those of the light,
Yet home to fallen angels forgotten and lost
In an empire of nothingness,
And without a trace of their kind

There is a passage I've found
A gateway through the clouds
Fantasia one step away
To the fourth world, here we come!

An enchanted, entrancing, communion

A fantastic, galactic, dominion

Sensations slowly awaken
Inside this fairy tale dream
Feel rays of the sun from both sides
Inhale aromas so sweet

Close your eyes to the outside and
Look to the wishes which linger
On in your heart, here you can make them come true
A dimension unlike any other
A spellbinding whirlwind
Of ecstasy, fulfilling your every desire

There is a passage I've found
A gateway through the clouds
Fantasia one step away
To the fourth world, here we come!

A kingdom seldomly seen
Visited by the elite
Imaginations alive
In the fourth world here we are!

Endure the splendor within
Where echoes never end
Your beauty captures the eye
Forever fourth world you are mine!",The Fourth World,0
Hank Williams,"Did you ever sit straight up in bed 
With somethin' a circlin' round ya head 
An ya swat at it as it wizzes by 
And it's just one pesky little fly

You shake ya head an twitch ya nose 
And settle down to sweep ya floors
And when ya just about to dose, fly trouble

Buzz buzz buzz goes that busy little fly 
Buzz buzz buzz he's takin' off an hide

You roll the paper up nice and tight 
And wait around for him to light 
But theirs a fly that's a liven right
Buzz buzz buzz

Now the toughest hide grows on a mule 
Cause he's a bulky stubborn fool
He likes to look at you and glare 
An never even move a hair
 
But when his muscles start to twitch 
An when his tail begins to swish
That mule ain't bothered with an itch...fly trouble

(chorus)buzz buzz buzz goes that busy little pest 
 buzz buzz buzz that mule can't get no rest

He shakes his head an bats his eye
An kicks his heels up to the sky
Did you ever see a jass ack cry
Buzz buzz buzz

Now you pick a perfect night in June
When flowers are bloomin' beneath the moon 
And ya light of love is shinin' bright 
An you tell ya self tonight's the night

Ya brace ya self an ya courage grows
An on ya knees where you would propose
When somethin' bights you on the nose, fly trouble 

Buzz buzz buzz goes that busy little thing 
Buzz buzz buzz you swat an loose the ring

You fan the air as he goes by
An stick ya finger in your eye
Hit everything except that fly
Buzz buzz buzz",Fly Trouble,0
Nana Mouskouri,"Ya no estás más a mi lado corazón
En el alma solo tengo soledad
why si yo no puedo verte
Qué poder me hizo quererte
Para hacerme sufrir más
Siempre fuiste la razón de mi existir
Adorarte para mí era obsesión
why en tus besos yo encontraba
El calor que me brindaba
El amor why la pasión

Es la historia de un amor
Como no hay otro igual
Que me hizo comprender
Todo el bien, todo el mal
Que le dio luz a mi vida
Apagándola después
¡Ay, que vida tan oscura!
Sin tu amor no viviré
Ya no estás más a mi lado corazón
En el alma sólo tengo soledad
why si yo no puedo verte
Que poder me hizo quererte
Para hacerme sufrir más

Es la historia de un amor
Como no hay otro igual
Que me hizo comprender
Todo el bien, todo el mal
Que le dio luz a mi vida
Apagándola después
¡Ay, que vida tan oscura!
Sin tu amor no viviré
Ya no estás más a mi lado corazón
En el alma sólo tengo soledad
why si yo no puedo verte
Que poder me hizo quererte
Para hacerme sufrir más",Historia de un Amor,0
Gang Starr,"Expanding the depth of your brainpower
Ours is a better gift, not to be bragging nor lolligagging
I can see dimensions of sound and light around my mic
Transmitting lyrics like teletype
Reacting to a beat in a whisper
And like a transistor, I'm sounding dope when I'm crisper
The shortest length between two points is a straight line
I've gotta take mine, I heard it through the grapevine
That some can't find hype lines (hype lines...)
And so I'm smothering, over my prey I am hovering
Suckers I'm shoving at the same time covering
You with the blanket of some language that's distinguished
How swift can I get? You ask and I'll tell
For I can excel real well like a gazelle
Past your head, I'm grabbin abstract thought
Like some gain glory, while others get no part
I feel for the hurt ones, the victims of wrong deeds
Awareness is key, our people have strong needs
Science, math, history theology
Philosophy psychology english and biology
Et cetera, and all of these have a purpose
But genocide makes me nervous
So many questions, many opinions to mention
And damn (damn) this jam's beyond comprehension

Like planets in orbit, we ride the life cycle
Some take a rifle on the street cause it seems neat
Whatever turns you on I guess, that's why vests are in season
I'll do my show then I'm leavin
I'd rather be blastin dope sounds on the other side of town
Than be there when they close the place down
But anyway, everyday, there's another way
For a person to just flip, so a brother may
Simply go buckwild, get crazy and mad
I know the struggle my father had
Poetry it comes from within, and will always win
Hold captive bodies from end to end
And at a party, I'll survey then slay with the quickness
Displaying the fitness
Easing the mind and relieving the tension
And singing my own song that's beyond comprehension",Beyond Comprehension,0
Kenickie,"Tell us exactly
I said
You've got a gift
I can tell by looking
Give us a lift
I get so tired of walking

Yeah Yeah Yeah Yeah Yeah Yeah Yeah

I'm in heaven
I have been told (who told ya?)
I'm in heaven
I'm too young to feel this old

What happened then?
Is this your car?
It's quite a machine
Doting father
I see you keep it clean

Yeah Yeah Yeah Yeah Yeah Yeah Yeah

I'm in heaven 
I have been told (who told ya?)
I'm in heaven
I'm too young to feel this old

We heard you talking
Back to your house
In the afternoon
What are you talking about?
Well I want to see your room 

Yeah Yeah Yeah Yeah Yeah Yeah Yeah 

It's so seductive when he understands
Its so seductive when he takes my head
In his hands and says

It doesn't matter what kind of mess I make
Oh yeah he's gonnasee for certain
Everything will be okay

Yeah
I'm in heaven
I have been told (who told ya?)
I'm in heaven
I'm too young too feel so old

How d'ya leave him?
I just said thanks for the ride
It sure beats walking
You're really alright
Though you can't tell by looking 

Yeah Yeah Yeah Yeah Yeah Yeah Yeah

This is heaven, didn't you know?
D'ya reckon?
This is heaven
I'm too young to feel this old",In Your Car,0
Mary Wells,"You had the sweetest boy in the world
Without a doubt you were the envy of every girl 
You're the kind that's never satisfied 
You want every boy to pass you by 
Now the table's turned, 'cause his words tell you're done 
Now the hurt's on you Your little scheme backfired, it's true 
You thought it was fun to make the boys run 
You lost the sweetest boy that you had that time 
The sweetest boy that you had

'Cause now he's hangin' around my door
More happier than before
Now you're in misery
'Cause you've lost him to me
Now the hurt's on you, now the hurt's on you 
Your little scheme backfired, it's true 
You made bets any boy you could get 
You lost the sweetest boy that you had that time 
The sweetest boy that you had

Yes, your loss is my gain
'Cause straight into my arms he came
You're the kind that's never satisfied
You want every boy to pass you by
Now the hurt's on you, now the hurt's on you 
Your little scheme backfired, it's true 
Now tears of regret have covered your face 
You lost the sweetest boy that you had that time 
The sweetest boy that you had

The sweetest boy that you had that time
The sweetest boy that you had ",You Lost the Sweetest Boy in the World,0
